urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers192
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers27
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers192
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.127	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers297
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers121
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers126
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers126
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers297
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers301
urn:cts:greekLit:tlg5026.msA.hmt:2.128	urn:cite:hmt:pers.pers69
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers48
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers49
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers49
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers49
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers48
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers48
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers48
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers298
urn:cts:greekLit:tlg5026.msA.hmt:2.129	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers302
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers48
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers49
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers302
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers302
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.130	urn:cite:hmt:pers.pers302
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers39
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers25
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers104
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.131	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:2.132	urn:cite:hmt:pers.pers28
urn:cts:greekLit:tlg5026.msA.hmt:2.132	urn:cite:hmt:pers.pers27
urn:cts:greekLit:tlg5026.msA.hmt:2.132	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.168	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers211
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers127
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers306
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers307
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers309
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers308
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.169	urn:cite:hmt:pers.pers175
urn:cts:greekLit:tlg5026.msA.hmt:2.171	urn:cite:hmt:pers.pers225
urn:cts:greekLit:tlg5026.msA.hmt:2.174	urn:cite:hmt:pers.pers305
urn:cts:greekLit:tlg5026.msA.hmt:2.176	urn:cite:hmt:pers.pers299
urn:cts:greekLit:tlg5026.msA.hmt:2.180	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.183	urn:cite:hmt:pers.pers309
urn:cts:greekLit:tlg5026.msA.hmt:2.225	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.225	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers315
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers316
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers317
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers316
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers198
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers315
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers316
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers318
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers198
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers316
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers319
urn:cts:greekLit:tlg5026.msA.hmt:2.227	urn:cite:hmt:pers.pers86
urn:cts:greekLit:tlg5026.msA.hmt:2.230	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.231	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.232	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:2.236	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.236	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:2.236	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.237	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.237	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.237	urn:cite:hmt:pers.pers139
urn:cts:greekLit:tlg5026.msA.hmt:2.237	urn:cite:hmt:pers.pers208
urn:cts:greekLit:tlg5026.msA.hmt:2.237	urn:cite:hmt:pers.pers236
urn:cts:greekLit:tlg5026.msA.hmt:2.238	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.272	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.272	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:2.272	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:2.273	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:2.274	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:2.274	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.274	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.274	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.274	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.275	urn:cite:hmt:pers.pers85
urn:cts:greekLit:tlg5026.msA.hmt:2.278	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.278	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.309	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:2.309	urn:cite:hmt:pers.pers323
urn:cts:greekLit:tlg5026.msA.hmt:2.309	urn:cite:hmt:pers.pers250
urn:cts:greekLit:tlg5026.msA.hmt:2.312	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.312	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.313	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.313	urn:cite:hmt:pers.pers308
urn:cts:greekLit:tlg5026.msA.hmt:2.313	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.315	urn:cite:hmt:pers.pers18
urn:cts:greekLit:tlg5026.msA.hmt:2.316	urn:cite:hmt:pers.pers324
urn:cts:greekLit:tlg5026.msA.hmt:2.316	urn:cite:hmt:pers.pers325
urn:cts:greekLit:tlg5026.msA.hmt:2.317	urn:cite:hmt:pers.pers139
urn:cts:greekLit:tlg5026.msA.hmt:2.317	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:2.319	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.319	urn:cite:hmt:pers.pers76
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers39
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers236
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.320	urn:cite:hmt:pers.pers192
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers313
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers327
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers312
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers313
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.321	urn:cite:hmt:pers.pers328
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers116
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers192
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers329
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.322	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.375	urn:cite:hmt:pers.pers279
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers330
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers331
urn:cts:greekLit:tlg5026.msA.hmt:2.377	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.378	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.380	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.381	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.381	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.382	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.383	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.384	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.386	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.387	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.387	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.408	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers26
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers25
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers24
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers77
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers26
urn:cts:greekLit:tlg5026.msA.hmt:2.412	urn:cite:hmt:pers.pers23
urn:cts:greekLit:tlg5026.msA.hmt:2.413	urn:cite:hmt:pers.pers215
urn:cts:greekLit:tlg5026.msA.hmt:2.416	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.416	urn:cite:hmt:pers.pers271
urn:cts:greekLit:tlg5026.msA.hmt:2.416	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers211
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers323
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers169
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers211
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.417	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.424	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.426	urn:cite:hmt:pers.pers185
urn:cts:greekLit:tlg5026.msA.hmt:2.426	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.427	urn:cite:hmt:pers.pers211
urn:cts:greekLit:tlg5026.msA.hmt:2.427	urn:cite:hmt:pers.pers105
urn:cts:greekLit:tlg5026.msA.hmt:2.428	urn:cite:hmt:pers.pers284
urn:cts:greekLit:tlg5026.msA.hmt:2.428	urn:cite:hmt:pers.pers141
urn:cts:greekLit:tlg5026.msA.hmt:2.429	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.431	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.434	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.446	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.447	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.448	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.448	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.453	urn:cite:hmt:pers.pers77
urn:cts:greekLit:tlg5026.msA.hmt:2.455	urn:cite:hmt:pers.pers194
urn:cts:greekLit:tlg5026.msA.hmt:2.468	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.469	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.471	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.474	urn:cite:hmt:pers.pers74
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers204
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers336
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers337
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers338
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers204
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers71
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:2.477	urn:cite:hmt:pers.pers4
urn:cts:greekLit:tlg5026.msA.hmt:2.483	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.485	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:2.485	urn:cite:hmt:pers.pers91
urn:cts:greekLit:tlg5026.msA.hmt:2.485	urn:cite:hmt:pers.pers119
urn:cts:greekLit:tlg5026.msA.hmt:2.485	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:2.485	urn:cite:hmt:pers.pers339
urn:cts:greekLit:tlg5026.msA.hmt:2.487	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.489	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.489	urn:cite:hmt:pers.pers158
urn:cts:greekLit:tlg5026.msA.hmt:2.489	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.493	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.494	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:2.494	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.494	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:2.494	urn:cite:hmt:pers.pers94
urn:cts:greekLit:tlg5026.msA.hmt:2.497	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.504	urn:cite:hmt:pers.pers98
urn:cts:greekLit:tlg5026.msA.hmt:2.504	urn:cite:hmt:pers.pers341
urn:cts:greekLit:tlg5026.msA.hmt:2.505	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:2.505	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.506	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.508	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.508	urn:cite:hmt:pers.pers67
urn:cts:greekLit:tlg5026.msA.hmt:2.508	urn:cite:hmt:pers.pers118
urn:cts:greekLit:tlg5026.msA.hmt:2.508	urn:cite:hmt:pers.pers117
urn:cts:greekLit:tlg5026.msA.hmt:2.509	urn:cite:hmt:pers.pers86
urn:cts:greekLit:tlg5026.msA.hmt:2.510	urn:cite:hmt:pers.pers225
urn:cts:greekLit:tlg5026.msA.hmt:2.523	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.523	urn:cite:hmt:pers.pers175
urn:cts:greekLit:tlg5026.msA.hmt:2.526	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.526	urn:cite:hmt:pers.pers8
urn:cts:greekLit:tlg5026.msA.hmt:2.528	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.534	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.534	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.534	urn:cite:hmt:pers.pers309
urn:cts:greekLit:tlg5026.msA.hmt:2.534	urn:cite:hmt:pers.pers175
urn:cts:greekLit:tlg5026.msA.hmt:2.535	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.535	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.535	urn:cite:hmt:pers.pers142
urn:cts:greekLit:tlg5026.msA.hmt:2.535	urn:cite:hmt:pers.pers1
urn:cts:greekLit:tlg5026.msA.hmt:2.536	urn:cite:hmt:pers.pers129
urn:cts:greekLit:tlg5026.msA.hmt:2.537	urn:cite:hmt:pers.pers88
urn:cts:greekLit:tlg5026.msA.hmt:2.537	urn:cite:hmt:pers.pers21
urn:cts:greekLit:tlg5026.msA.hmt:2.547	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.549	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.551	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.554	urn:cite:hmt:pers.pers17
urn:cts:greekLit:tlg5026.msA.hmt:2.556	urn:cite:hmt:pers.pers371
urn:cts:greekLit:tlg5026.msA.hmt:2.556	urn:cite:hmt:pers.pers372
urn:cts:greekLit:tlg5026.msA.hmt:2.556	urn:cite:hmt:pers.pers372
urn:cts:greekLit:tlg5026.msA.hmt:2.556	urn:cite:hmt:pers.pers374
urn:cts:greekLit:tlg5026.msA.hmt:2.557	urn:cite:hmt:pers.pers16
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers371
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers372
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers446
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers331
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers375
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers376
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers375
urn:cts:greekLit:tlg5026.msA.hmt:2.558	urn:cite:hmt:pers.pers375
urn:cts:greekLit:tlg5026.msA.hmt:2.574	urn:cite:hmt:pers.pers310
urn:cts:greekLit:tlg5026.msA.hmt:2.574	urn:cite:hmt:pers.pers22
urn:cts:greekLit:tlg5026.msA.hmt:2.574	urn:cite:hmt:pers.pers83
urn:cts:greekLit:tlg5026.msA.hmt:2.575	urn:cite:hmt:pers.pers15
urn:cts:greekLit:tlg5026.msA.hmt:2.575	urn:cite:hmt:pers.pers6
urn:cts:greekLit:tlg5026.msA.hmt:2.576	urn:cite:hmt:pers.pers6
